CNPJ_GESTOR,n_fundos,pl_total,nome_em_registro,CNPJ_LIMPO,DENOM_SOCIAL,DENOM_COMERC,MUN,UF,CONTROLE_ACIONARIO,DT_REG,SITE_ADMIN,nome,faixa_porte,share_pct
05794902000160,28,1140480555.46,GALAPAGOS MULTI FAMILY OFFICE LTDA,05794902000160,GALAPAGOS MULTI FAMILY OFFICE LTDA,--,SÃO PAULO,SP,PRIVADO,2007-11-28,https://galapagoscapital.com/,GALAPAGOS MULTI FAMILY OFFICE LTDA,F3 · 1 a 10 bi,0.008596438940634103
01294929000133,11,1132007594.0,FINACAP INVESTIMENTOS LTDA,01294929000133,FINACAP INVESTIMENTOS LTDA,FINACAP,RECIFE,PE,PRIVADO,1997-03-24,www.finacap.com.br,FINACAP,F3 · 1 a 10 bi,0.008532573497695572
39526263000174,56,1128876154.08,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,39526263000174,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,PATAGÔNIA CAPITAL,RIBEIRÃO PRETO,SP,PRIVADO,2021-08-17,www.patagoniacapital.com.br,PATAGÔNIA CAPITAL,F3 · 1 a 10 bi,0.0085089700860112
13143849000166,12,1127402834.55,BAHIA AM RENDA VARIÁVEL LTDA,13143849000166,BAHIA AM RENDA VARIÁVEL LTDA,BAHIA AM RENDA VARIÁVEL LTDA,RIO DE JANEIRO,RJ,PRIVADO,2011-06-16,www.bahiaasset.com.br,BAHIA AM RENDA VARIÁVEL LTDA,F3 · 1 a 10 bi,0.00849786485381846
11959069000163,26,1120263722.6200001,UJAY CAPITAL INVESTIMENTOS LTDA,11959069000163,UJAY CAPITAL INVESTIMENTOS LTDA,UJAY,SÃO PAULO,SP,PRIVADO,2010-12-03,http://ujaycapital.com/,UJAY,F3 · 1 a 10 bi,0.008444053379784303
14744231000114,2,1120068740.04,BREI - BRAZILIAN REAL ESTATE INVESTMENTS LTDA,14744231000114,BREI - BRAZILIAN REAL ESTATE INVESTMENTS LTDA,BREI - BRAZILIAN REAL ESTATE INVESTMENTS LTDA,SÃO PAULO,SP,PRIVADO,2014-03-28,brei.com.br,BREI - BRAZILIAN REAL ESTATE INVESTMENTS LTDA,F3 · 1 a 10 bi,0.00844258368717496
54641866000100,5,1110458619.47,B.OND CAPITAL LTDA.,54641866000100,B.OND CAPITAL LTDA.,B.OND CAPITAL LTDA.,SÃO PAULO,SP,PRIVADO,2024-08-09,www.b-ondcapital.com/,B.OND CAPITAL LTDA.,F3 · 1 a 10 bi,0.008370146840885358
18966381000123,8,1108039146.97,DNA CAPITAL CONSULTORIA LTDA,18966381000123,DNA CAPITAL CONSULTORIA LTDA,DNA CAPITAL,SÃO PAULO,SP,PRIVADO,2016-01-08,www.dnacapital.com,DNA CAPITAL,F3 · 1 a 10 bi,0.008351909925301642
10240925000163,24,1103665666.97,LEBLON EQUITIES GESTAO DE RECURSOS LTDA,10240925000163,LEBLON EQUITIES GESTAO DE RECURSOS LTDA,--,RIO DE JANEIRO,RJ,PRIVADO,2008-09-09,www.leblonequities.com.br,LEBLON EQUITIES GESTAO DE RECURSOS LTDA,F3 · 1 a 10 bi,0.008318944563815999
38267850000123,13,1097295630.42,PRISMA CLAIMS LTDA.,38267850000123,PRISMA CLAIMS LTDA.,PRISMA CLAIMS LTDA.,SÃO PAULO,SP,PRIVADO,2021-02-19,www.prismacapital.com,PRISMA CLAIMS LTDA.,F3 · 1 a 10 bi,0.008270930040473605
05599583000132,3,1094007473.08,INFRA ASSET MANAGEMENT LTDA,05599583000132,INFRA ASSET MANAGEMENT LTDA,INFRA ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2007-01-18,www.infraasset.com,INFRA ASSET MANAGEMENT,F3 · 1 a 10 bi,0.008246145362063102
38318963000100,22,1082832770.76,CARBYNE INVESTIMENTOS,38318963000100,BRM CARBYNE GESTÃO DE RECURSOS LTDA.,CARBYNE INVESTIMENTOS,VITÓRIA,ES,PRIVADO,2021-06-11,www.carbyneinvestimentos.com,CARBYNE INVESTIMENTOS,F3 · 1 a 10 bi,0.008161915389255809
16712461000127,4,1075431087.8899999,GEF BRASIL INVESTIMENTOS LTDA,16712461000127,GEF BRASIL INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2012-12-14,https://www.gefcapital.com,GEF BRASIL INVESTIMENTOS LTDA,F3 · 1 a 10 bi,0.00810612477139277
16987291000193,34,1074036778.83,AZ GUIDANCE GESTÃO DE PATRIMÔNIO LTDA.,16987291000193,AZ GUIDANCE GESTÃO DE PATRIMÔNIO LTDA.,AZ GUIDANCE,RIO DE JANEIRO,RJ,PRIVADO,2013-02-07,www.guidance.com.br,AZ GUIDANCE,F3 · 1 a 10 bi,0.008095615085242244
35541359000150,41,1072488394.49,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA,35541359000150,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS,SÃO PAULO,SP,PRIVADO,2021-12-01,www.intrainvestimentos.com.br,INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS,F3 · 1 a 10 bi,0.008083944047650485
36633625000138,18,1065159771.72,NORTE ASSET MANAGEMENT GESTÃO DE RECURSOS S.A.,36633625000138,NORTE ASSET MANAGEMENT GESTÃO DE RECURSOS S.A.,-----,SÃO PAULO,SP,PRIVADO,2020-12-08,www.norteasset.com.br,NORTE ASSET MANAGEMENT GESTÃO DE RECURSOS S.A.,F3 · 1 a 10 bi,0.008028704124567505
21610424000148,8,1055960051.41,HEDGE ALTERNATIVE INVESTMENTS LTDA,21610424000148,HEDGE ALTERNATIVE INVESTMENTS LTDA,HEDGE INVESTMENTS,SÃO PAULO,SP,PRIVADO,2015-06-05,www.hedgeinvest.com.br,HEDGE INVESTMENTS,F3 · 1 a 10 bi,0.007959360694258929
11459648000147,4,1053687896.32,LUXOR INVESTIMENTOS LTDA,11459648000147,LUXOR INVESTIMENTOS LTDA,--,RIO DE JANEIRO,RJ,PRIVADO,2013-03-20,luxor.com.br,LUXOR INVESTIMENTOS LTDA,F3 · 1 a 10 bi,0.007942234192275773
13971519000169,39,1050455293.3,RENOVA GESTORA DE RECURSOS LTDA,13971519000169,RENOVA GESTORA DE RECURSOS LTDA,--,SÃO JOSÉ,SC,PRIVADO,2011-11-01,www.renovagestora.com.br,RENOVA GESTORA DE RECURSOS LTDA,F3 · 1 a 10 bi,0.00791786825780394
32832649000165,6,1021574332.6,QR ASSET GESTORA DE RECURSOS LTDA.,32832649000165,QR ASSET GESTORA DE RECURSOS LTDA.,QR ASSET,RIO DE JANEIRO,RJ,PRIVADO,2019-12-11,www.qrasset.com.br,QR ASSET,F3 · 1 a 10 bi,0.00770017632608638
10467534000186,11,1020597425.36,GERIBÁ INVESTIMENTOS LTDA,10467534000186,GERIBÁ INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2009-06-24,http://geribainvest.com.br/,GERIBÁ INVESTIMENTOS LTDA,F3 · 1 a 10 bi,0.00769281283058519
33459988000100,8,1013562123.22,CARTOR CAPITAL GESTÃO DE RECURSOS LTDA.,33459988000100,CARTOR CAPITAL GESTÃO DE RECURSOS LTDA.,CARTOR CAPITAL,BELO HORIZONTE,MG,PRIVADO,2019-11-04,www.cartor.com.br,CARTOR CAPITAL,F3 · 1 a 10 bi,0.007639783828919284
07396813000191,2,1013140346.37,MATTERHORN INFRAESTRUTURA GESTÃO DE INVESTIMENTOS LTDA.,07396813000191,MATTERHORN INFRAESTRUTURA GESTÃO DE INVESTIMENTOS LTDA.,MATTERHORN GESTÃO DE INVESTIMENTOS LTDA.,SÃO PAULO,SP,PRIVADO,2005-10-18,www.angrapartners.com.br,MATTERHORN GESTÃO DE INVESTIMENTOS LTDA.,F3 · 1 a 10 bi,0.007636604661225245
11013757000136,13,1011800170.5799999,TRIUS CAPITAL GESTÃO DE INVESTIMENTOS E CONSULTORIA LTDA,11013757000136,TRIUS CAPITAL GESTÃO DE INVESTIMENTOS E CONSULTORIA LTDA,TRIUS CAPITAL,SÃO PAULO,SP,PRIVADO,2009-10-27,www.triuscapital.com,TRIUS CAPITAL,F3 · 1 a 10 bi,0.0076265030077658355
52906220000182,16,1007241493.4399999,NIKOS GESTAO DE RECURSOS LTDA.,52906220000182,NIKOS GESTAO DE RECURSOS LTDA.,NIKOS GESTAO,RIO DE JANEIRO,RJ,PRIVADO,2024-02-14,https://www.nikosgestao.com.br/,NIKOS GESTAO,F3 · 1 a 10 bi,0.007592141711997607
07218853000143,2,999402441.51,BRASIF GESTÃO INTERNACIONAL LTDA,07218853000143,BRASIF GESTÃO INTERNACIONAL LTDA,---,SÃO PAULO,SP,PRIVADO,2012-09-14,www.brasif.com.br/bgi,BRASIF GESTÃO INTERNACIONAL LTDA,F4 · 100 mi a 1 bi,0.007533054399245024
14121173000172,10,997424071.17,BUILDERS VC GESTORA DE RECURSOS LTDA,14121173000172,BUILDERS VC GESTORA DE RECURSOS LTDA,--,SÃO PAULO,SP,PRIVADO,2012-07-20,www.g5partners.com,BUILDERS VC GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.007518142317010608
51744631000156,15,994587248.15,MAGNUS CAPITAL GESTORA DE RECURSOS LTDA.,51744631000156,MAGNUS CAPITAL GESTORA DE RECURSOS LTDA.,MAGNUS CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2023-10-17,www.magnuscapital.com.br,MAGNUS CAPITAL,F4 · 100 mi a 1 bi,0.007496759597454308
16492426000140,24,993340081.42,CVPAR INVESTIMENTOS LTDA,16492426000140,CVPAR INVESTIMENTOS LTDA,CVPAR INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2012-10-02,www.cvparinvestimentos.com.br,CVPAR INVESTIMENTOS,F4 · 100 mi a 1 bi,0.0074873590052285935
29247309000162,9,970965988.73,SOMMA MULTI-FAMILY OFFICE S.A.,29247309000162,SOMMA MULTI-FAMILY OFFICE S.A.,SOMMA MULTI-FAMILY OFFICE,FLORIANÓPOLIS,SC,PRIVADO,2018-06-20,https://www.sommainvestimentos.com.br/familias/,SOMMA MULTI-FAMILY OFFICE,F4 · 100 mi a 1 bi,0.007318712971992108
51004798000180,6,961227280.45,ÉTRE-DAVOS GESTORA DE RECURSOS LTDA.,51004798000180,ÉTRE-DAVOS GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2023-10-17,www.etre-davos.co,ÉTRE-DAVOS GESTORA DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.007245306888311969
03829051000119,26,960769666.17,AZIMUT BRASIL WEALTH MANAGEMENT LTDA,03829051000119,AZIMUT BRASIL WEALTH MANAGEMENT LTDA,AZIMUT BRASIL WEALTH MANAGEMENT,SÃO PAULO,SP,PRIVADO,2000-06-26,www.azimutwealth.com.br,AZIMUT BRASIL WEALTH MANAGEMENT,F4 · 100 mi a 1 bi,0.007241857593891693
30034266000116,18,957339331.22,SETTA GESTÃO E GOVERNANÇA PATRIMONIAL LTDA.,30034266000116,SETTA GESTÃO E GOVERNANÇA PATRIMONIAL LTDA.,SETTA GESTÃO E GOVERNANÇA PATRIMONIAL LTDA.,RIO DE JANEIRO,RJ,PRIVADO,2018-07-16,https://www.settaggp.com/,SETTA GESTÃO E GOVERNANÇA PATRIMONIAL LTDA.,F4 · 100 mi a 1 bi,0.007216001243423969
50543106000100,50,948941223.42,MENESTYS GESTORA DE RECURSOS LTDA,50543106000100,MENESTYS GESTORA DE RECURSOS LTDA,MENESTYS GESTORA DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2023-12-27,https://menestysasset.com.br/,MENESTYS GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.007152700014328972
36196900000101,22,935117378.5400001,OPEA GESTORA DE RECURSOS LTDA.,36196900000101,OPEA GESTORA DE RECURSOS LTDA.,OPEA GESTORA DE RECURSOS LTDA.,SÃO PAULO,SP,PRIVADO,2021-12-08,www.opea.com.br/gestora,OPEA GESTORA DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.007048501974417818
40147132000165,17,932923895.66,OBY CAPITAL GESTORA DE RECURSOS LTDA.,40147132000165,OBY CAPITAL GESTORA DE RECURSOS LTDA.,OBY CAPITAL,SÃO PAULO,SP,PRIVADO,2021-04-12,www.obycapital.com.br,OBY CAPITAL,F4 · 100 mi a 1 bi,0.007031968468822326
26264881000141,4,928530992.03,IG4 CAPITAL INVESTIMENTOS LTDA.,26264881000141,IG4 CAPITAL INVESTIMENTOS LTDA.,IG4 CAPITAL,SÃO PAULO,SP,PRIVADO,2017-03-30,http://www.ig4capital.com/,IG4 CAPITAL,F4 · 100 mi a 1 bi,0.006998856700588668
04046576000140,5,922351544.75,MAPFRE PREVIDÊNCIA S.A.,,,,,,,,,MAPFRE PREVIDÊNCIA S.A.,F4 · 100 mi a 1 bi,0.006952278755024343
18167206000176,15,913505807.09,STRATEGIC PORTFOLIO ADVISORS - GESTORA DE RECURSOS LTDA,18167206000176,STRATEGIC PORTFOLIO ADVISORS - GESTORA DE RECURSOS LTDA,STRATEGIC PORTFOLIO ADVISORS - GESTORA DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2013-09-02,www.spainvest.com.br,STRATEGIC PORTFOLIO ADVISORS - GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.00688560348965922
42221617000187,88,913425385.62,ASSET WEALTH MANAGEMENT LTDA,42221617000187,ASSET WEALTH MANAGEMENT LTDA,ASSET WEALTH MANAGEMENT,ARARAQUARA,SP,PRIVADO,2021-12-08,https://assetbank.com.br/management,ASSET WEALTH MANAGEMENT,F4 · 100 mi a 1 bi,0.006884997308121919
08486313000103,16,906817273.24,KONDOR ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,08486313000103,KONDOR ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,--,SÃO PAULO,SP,PRIVADO,2006-12-29,www.kondorinvest.com.br,KONDOR ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,F4 · 100 mi a 1 bi,0.006835188274276001
61197121000160,1,897683144.06,Ice Asset Management Brazil Ltda.,61197121000160,Ice Asset Management Brazil Ltda.,Ice Asset Management Brazil Ltda.,SÃO PAULO,SP,PRIVADO,2025-11-04,www.iceassetmanagement.com,Ice Asset Management Brazil Ltda.,F4 · 100 mi a 1 bi,0.006766339240948937
34076827000109,22,893524281.8199999,LEGEND WM GESTÃO DE RECURSOS LTDA.,34076827000109,LEGEND WM GESTÃO DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2020-04-23,legendwm.com.br,LEGEND WM GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.00673499157339116
11888689000159,12,893198472.72,STK CAPITAL GESTORA DE RECURSOS LTDA.,11888689000159,STK CAPITAL GESTORA DE RECURSOS LTDA.,--,RIO DE JANEIRO,RJ,PRIVADO,2010-08-11,www.stkcapital.com.br,STK CAPITAL GESTORA DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.006732535768229867
55704616000135,2,889953739.81,ARTESANAL IMOBILIÁRIO LTDA.,55704616000135,ARTESANAL IMOBILIÁRIO LTDA.,-----,SÃO PAULO,SP,PRIVADO,2024-12-20,www.artesanalinvestimentos.com.br,ARTESANAL IMOBILIÁRIO LTDA.,F4 · 100 mi a 1 bi,0.006708078404002179
11081121000121,5,885852754.79,FINHEALTH GESTAO DE RECURSOS LTDA,11081121000121,FINHEALTH GESTAO DE RECURSOS LTDA,--,SÃO PAULO,SP,PRIVADO,2010-11-08,www.finhealth.com.br,FINHEALTH GESTAO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.006677166989377784
04980745000115,19,884241623.0600001,TÁVOLA CAPITAL GESTÃO DE RECURSOS LTDA.,04980745000115,TÁVOLA CAPITAL GESTÃO DE RECURSOS LTDA.,TÁVOLA CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2002-05-23,www.tavolacapital.com.br,TÁVOLA CAPITAL,F4 · 100 mi a 1 bi,0.00666502298966121
16995968000135,21,883740181.69,GENESIS CAPITAL GESTORA DE RECURSOS LTDA.,16995968000135,GENESIS CAPITAL GESTORA DE RECURSOS LTDA.,GENESIS CAPITAL,SÃO PAULO,SP,PRIVADO,2013-01-10,www.genesiscapital.com.br,GENESIS CAPITAL,F4 · 100 mi a 1 bi,0.0066612433459848006
37947185000156,22,881222430.0699999,ENCORE GESTÃO DE RECURSOS LTDA.,37947185000156,ENCORE GESTÃO DE RECURSOS LTDA.,ENCORE ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2020-11-11,www.encore.am,ENCORE ASSET MANAGEMENT,F4 · 100 mi a 1 bi,0.006642265645781676
09311153000124,15,878617170.5600001,RIO DAS PEDRAS ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA,09311153000124,RIO DAS PEDRAS ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA,--,PIRACICABA,SP,PRIVADO,2009-06-15,www.rdpinvestimentos.com.br,RIO DAS PEDRAS ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA,F4 · 100 mi a 1 bi,0.006622628349735723
23313334000110,29,870089655.23,OIKOS GESTÃO DE RECURSOS LTDA.,23313334000110,OIKOS GESTÃO DE RECURSOS LTDA.,OIKOS CAPITAL,SÃO PAULO,SP,PRIVADO,2016-08-17,www.oikoswm.com,OIKOS CAPITAL,F4 · 100 mi a 1 bi,0.006558351703808954
67030395000146,27,867162250.88,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,TRUSTEE DTVM LTDA,SÃO PAULO,SP,PRIVADO,2012-11-16,www.trusteedtvm.com.br,TRUSTEE DTVM LTDA,F4 · 100 mi a 1 bi,0.006536286222175933
52720110000121,6,861728783.26,STRIX CAPITAL GESTÃO DE PATRIMÔNIO LTDA.,52720110000121,STRIX CAPITAL GESTÃO DE PATRIMÔNIO LTDA.,STRIX CAPITAL,SÃO PAULO,SP,PRIVADO,2024-02-01,www.strixcapital.com.br,STRIX CAPITAL,F4 · 100 mi a 1 bi,0.0064953311419620454
27257763000179,16,856754498.6,AUSTER CAPITAL GESTÃO DE RECURSOS LTDA.,27257763000179,AUSTER CAPITAL GESTÃO DE RECURSOS LTDA.,AUSTER CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2018-07-16,www.austercap.com,AUSTER CAPITAL,F4 · 100 mi a 1 bi,0.006457837180185753
14555360000164,6,847196360.86,CANUMA CAPITAL LTDA.,14555360000164,CANUMA CAPITAL LTDA.,--,SÃO PAULO,SP,PRIVADO,2012-10-02,www.canumacapital.com.br,CANUMA CAPITAL LTDA.,F4 · 100 mi a 1 bi,0.006385792157519899
52213100000108,12,838637844.86,EXA CAPITAL ASSET LTDA.,52213100000108,EXA CAPITAL ASSET LTDA.,EXA CAPITAL ASSET,SÃO PAULO,SP,PRIVADO,2023-12-15,https://exacapital.com.br/,EXA CAPITAL ASSET,F4 · 100 mi a 1 bi,0.006321281842228495
13017937000111,5,836749362.9,BARAUNA GESTORA DE RECURSOS LTDA,13017937000111,BARAUNA GESTORA DE RECURSOS LTDA,BARAÚNA INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2011-07-18,www.baraunainvest.com.br,BARAÚNA INVESTIMENTOS,F4 · 100 mi a 1 bi,0.006307047298919617
59943396000153,3,835793716.6,EB Climate Participações Ltda.,59943396000153,EB Climate Participações Ltda.,-----,SÃO PAULO,SP,PRIVADO,2025-12-29,www.ebcapital.com.br,EB Climate Participações Ltda.,F4 · 100 mi a 1 bi,0.006299844058998109
14359791000155,20,834312278.83,INDIE CAPITAL INVESTIMENTOS LTDA.,14359791000155,INDIE CAPITAL INVESTIMENTOS LTDA.,INDIE CAPITAL,SÃO PAULO,SP,PRIVADO,2011-11-23,www.indiecapital.com.br,INDIE CAPITAL,F4 · 100 mi a 1 bi,0.006288677635096197
39938506000181,24,833555407.86,MERCURY GESTÃO DE RECURSOS LTDA.,39938506000181,MERCURY GESTÃO DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-06-28,www.mercurygestao.com.br,MERCURY GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.006282972675859151
18596891000156,8,817161433.6700001,CY.CAPITAL GESTORA DE RECURSOS LTDA.,18596891000156,CY.CAPITAL GESTORA DE RECURSOS LTDA.,CY.CAPITAL,SÃO PAULO,SP,PRIVADO,2022-06-06,https://cy.capital,CY.CAPITAL,F4 · 100 mi a 1 bi,0.00615940213584076
07852196000191,5,813510646.1,KOBOLD GESTORA DE FUNDOS LTDA,07852196000191,KOBOLD GESTORA DE FUNDOS LTDA,KOBOLD GESTORA DE FUNDOS,SÃO PAULO,SP,PRIVADO,2013-07-11,http://www.kobold.com.br,KOBOLD GESTORA DE FUNDOS,F4 · 100 mi a 1 bi,0.0061318841108463995
23782291000112,4,812711941.5400001,RCB PORTFÓLIOS LTDA.,23782291000112,RCB PORTFÓLIOS LTDA.,RCB PORTFÓLIOS,SÃO PAULO,SP,PRIVADO,2018-03-27,https://www.rcbinv.com.br/home,RCB PORTFÓLIOS,F4 · 100 mi a 1 bi,0.006125863828476153
30949716000109,2,811030965.3800001,CAPITÂNIA HBC CONSULTORIA E GESTÃO S.A.,30949716000109,CAPITÂNIA HBC CONSULTORIA E GESTÃO S.A.,CAPITÂNIA HBC CONSULTORIA E GESTÃO S.A.,SÃO PAULO,SP,PRIVADO,2025-02-18,www.capitaniainvestimentos.com.br,CAPITÂNIA HBC CONSULTORIA E GESTÃO S.A.,F4 · 100 mi a 1 bi,0.0061131933722803665
29996127000194,28,803186130.54,SONATA GESTORA DE RECURSOS LTDA,29996127000194,SONATA GESTORA DE RECURSOS LTDA,SONATA,SÃO PAULO,SP,PRIVADO,2018-06-20,www.sonatainvest.com.br,SONATA,F4 · 100 mi a 1 bi,0.006054062470505176
43353050000165,21,802877892.15,MANTARO CAPITAL LTDA,43353050000165,MANTARO CAPITAL LTDA,-----,RIO DE JANEIRO,RJ,PRIVADO,2022-06-08,www.mantarocapital.com.br,MANTARO CAPITAL LTDA,F4 · 100 mi a 1 bi,0.006051739105598945
10807094000169,17,793767283.66,GHT4 WEALTH MANAGEMENT LTDA.,10807094000169,GHT4 WEALTH MANAGEMENT LTDA.,GHT4 WEALTH,SÃO PAULO,SP,PRIVADO,2015-12-24,https://ght4.com/,GHT4 WEALTH,F4 · 100 mi a 1 bi,0.0059830673608494535
24503059000160,9,781110628.23,CIX CAPITAL GESTÃO DE ATIVOS LTDA.,24503059000160,CIX CAPITAL GESTÃO DE ATIVOS LTDA.,CIX CAPITAL GESTÃO DE ATIVOS LTDA.,SÃO PAULO,SP,PRIVADO,2016-12-12,http://www.cixcapital.com.br/,CIX CAPITAL GESTÃO DE ATIVOS LTDA.,F4 · 100 mi a 1 bi,0.005887667079734835
08882311000133,6,778955175.52,ARKA ASSET MANAGEMENT LTDA,08882311000133,ARKA ASSET MANAGEMENT LTDA,--,RIO DE JANEIRO,RJ,PRIVADO,2007-08-27,www.arenainvestimentos.com.br,ARKA ASSET MANAGEMENT LTDA,F4 · 100 mi a 1 bi,0.005871420228771676
42379993000102,4,777353999.0300001,SOD CAPITAL LTDA.,42379993000102,SOD CAPITAL LTDA.,SOD CAPITAL,RIO DE JANEIRO,RJ,PRIVADO,2022-02-25,www.sodcapital.com.br,SOD CAPITAL,F4 · 100 mi a 1 bi,0.005859351267259298
13772037000180,11,775375407.24,SIGULER GUFF GESTORA DE INVESTIMENTOS (ASSET MANAGEMENT) BRASIL LTDA,13772037000180,SIGULER GUFF GESTORA DE INVESTIMENTOS (ASSET MANAGEMENT) BRASIL LTDA,--,SÃO PAULO,SP,PRIVADO,2012-11-07,www.sigulerguff.com,SIGULER GUFF GESTORA DE INVESTIMENTOS (ASSET MANAGEMENT) BRASIL LTDA,F4 · 100 mi a 1 bi,0.005844437515832544
42177684000141,18,766215631.76,RUBIK CAPITAL ASSET MANAGEMENT LTDA.,42177684000141,RUBIK CAPITAL ASSET MANAGEMENT LTDA.,RUBIK CAPITAL,CURITIBA,PR,PRIVADO,2021-11-11,www.rubikcapital.com.br,RUBIK CAPITAL,F4 · 100 mi a 1 bi,0.005775395172018118
53301076000113,4,753280922.27,EXCLUSIVE INVEST GESTORA DE RECURSOS LTDA.,53301076000113,EXCLUSIVE INVEST GESTORA DE RECURSOS LTDA.,EXCLUSIVE INVEST,SÃO PAULO,SP,PRIVADO,2025-06-04,https://idexclusivo.com.br/,EXCLUSIVE INVEST,F4 · 100 mi a 1 bi,0.005677899042151373
30193431000182,6,745070500.28,ENGEFORM GESTÃO DE RECURSOS LTDA.,30193431000182,ENGEFORM GESTÃO DE RECURSOS LTDA.,ENGEFORM,SÃO PAULO,SP,PRIVADO,2023-08-04,www.engeform.com.br,ENGEFORM,F4 · 100 mi a 1 bi,0.005616012505834753
97543940000169,6,743721109.25,ZION GESTAO DE RECURSOS LTDA,97543940000169,ZION GESTAO DE RECURSOS LTDA,ZION INVEST,SÃO PAULO,SP,PRIVADO,2011-11-03,www.zioninvest.com,ZION INVEST,F4 · 100 mi a 1 bi,0.005605841391964464
19569363000170,10,740585159.72,EFFIKA INVESTIMENTOS - GESTORA DE PATRIMÔNIO LTDA,19569363000170,EFFIKA INVESTIMENTOS - GESTORA DE PATRIMÔNIO LTDA,EFFIKA,SÃO PAULO,SP,PRIVADO,2014-06-25,www.effika.com.br,EFFIKA,F4 · 100 mi a 1 bi,0.005582203988830762
48880654000183,24,735305549.5799999,BANUX INVESTIMENTOS LTDA.,48880654000183,BANUX INVESTIMENTOS LTDA.,BANUX INVESTIMENTOS LTDA.,SÃO PAULO,SP,PRIVADO,2023-04-06,https://banuxinvestimentos.com.br/pt/home/,BANUX INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.00554240861837786
31960567000133,24,732757535.03,EXES GESTORA DE RECURSOS LTDA.,31960567000133,EXES GESTORA DE RECURSOS LTDA.,EXES,SÃO PAULO,SP,PRIVADO,2019-07-02,www.exes.com.br,EXES,F4 · 100 mi a 1 bi,0.005523202809568531
18945670000146,1,720403545.45,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,18945670000146,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BELO HORIZONTE,MG,PRIVADO,2013-12-09,https://www.bancointer.com.br/inter-dtvm/,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,F4 · 100 mi a 1 bi,0.005430083890013725
08964545000120,2,717673372.88,REDITUS INVESTIMENTOS LTDA,08964545000120,REDITUS INVESTIMENTOS LTDA,--,RIO DE JANEIRO,RJ,PRIVADO,2011-07-08,www.reditusinvestimentos.com.br,REDITUS INVESTIMENTOS LTDA,F4 · 100 mi a 1 bi,0.005409505054466693
03406900000121,3,716400716.9,FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A,03406900000121,FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A,FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A,NOVA LIMA,MG,PRIVADO,2000-02-17,http://www.fircapital.com/,FIR CAPITAL PARTNERS - GESTÃO DE INVESTIMENTOS S/A,F4 · 100 mi a 1 bi,0.005399912335527184
